NBN Atlas record ID,Scientific name,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Start date year,Locality,OSGR,Latitude,Longitude,Coordinate uncertainty_m,Identification verification status,Vitality
b7d5f459-bbfc-432d-b63e-09079104cdf1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SD20Y,53.5548,-3.07321,2000,Accepted,
b7005d88-aebe-4b0f-b7fb-00a5dc0cd85d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Castle Archdale Country Park,H180584,54.47421,-7.72233,100,Accepted,
b6fb778a-c0a2-405d-9eb7-d4a219b6d310,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Deanston, Doune, Stirling FK16 6AT, UK",NN710016,56.18959013,-4.07893647,100,Accepted,
b67814d9-c259-4f31-9a87-f0b2b776d075,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Thornhill, Dumfries and Galloway DG3 4NG, UK",NX817955,55.23945107,-3.860737004,100,Accepted,
b53b7ed3-88d7-41f4-8209-4d018d398105,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,J57,54.59945,-5.60234,10000,Accepted,
b3a4ec36-1b22-4068-8569-e4ad95163ca1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Springvale,SZ6191,50.71988,-1.13017,1000,Accepted,
b31d80e6-d831-4ed2-9ce4-fe6ad1026f73,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NO701955,57.04977235,-2.492906763,100,Accepted,
b236a4bc-ccf0-4650-9448-9a0866191115,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ08,55.1593,-1.92307,10000,Unconfirmed,
b210d96e-be93-429b-964f-bbe46ddc0b39,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Lockerbie, Dumfries and Galloway DG11 1HY, UK",NY126804,55.11022812,-3.370232886,100,Accepted,
b119aaa9-fc12-4521-8680-42a90c7e70c6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU00,55.33902,-1.92272,10000,Unconfirmed,
b101071e-fc6f-4966-a925-ce924b2a296b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Site Name Withheld,SH58,53.34197,-4.17942,10000,Unconfirmed,
b0e3c4a7-8b79-41c2-b2f5-208f4312ed3f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"The Allargue Arms Hotel, Corgarff, United Kingdom",NJ257092,57.16780981,-3.228781492,100,Accepted,
b0d7b9a2-2875-4a12-8986-14ce5697f48c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Altachorvie,NS0332,55.54651,-5.11631,1000,Unconfirmed,
af7da5c9-69e3-4c84-b4f2-0c20e8952873,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenarm estate,D30741460,54.96186,-5.95957,50,Accepted,
abc26ba8-8a57-40f5-a061-19393e8264b0,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU00,55.33902,-1.92272,10000,Unconfirmed,
abafafd9-4f69-4f24-825e-6b62f0396266,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ28,55.1587,-1.60918,10000,Unconfirmed,
ab519028-4ab7-43bf-9fd6-bd50becf0ee5,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,IV30 8LL,NJ292609,57.63272329,-3.18581888,100,Accepted,
aa09bedf-c00e-45c1-bec8-08a6f49355e2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenarm estate,D30171373,54.95422,-5.9688,50,Accepted,
a92aed36-d606-4528-b3cc-431eea320293,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Tern Avenue, Newburgh AB41 6FG, United Kingdom",NK000259,57.32385646,-2,100,Accepted,
a90ee2c2-c623-4d68-a882-c897a1c13162,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Liff, Dundee DD2 5NB, UK",NO353329,56.48385987,-3.050682118,100,Accepted,
a8722abf-331e-4064-8f13-8a354939599e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NT2136,55.61117936,-3.254274848,1000,Accepted,
a860eccb-ac8d-45b4-9cfb-928b2f0b453b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SD20Y,53.5548,-3.07321,2000,Accepted,
a7fcf766-35d3-4832-ba22-1ed595212337,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenarm estate,D30511418,54.95814,-5.9633,50,Accepted,
a675d7dc-9543-4aa5-93ca-67c6a1feeb1b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY66,54.97837,-2.54837,10000,Unconfirmed,
a64bddad-0ca3-46a2-aa5c-01dc3309a25b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU20,55.33841,-1.60742,10000,Unconfirmed,
a5c1ab47-337c-4eb2-bf5e-d810bcdb12d1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kinross KY13, United Kingdom",NO086042,56.22164556,-3.474151122,100,Accepted,
a4a03bdb-10f3-4600-a082-64920005896f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 1st feeder",D312079,54.90197,-5.95469,100,Accepted,
a39e907e-7800-4f17-a176-cdb855ac6f9a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NJ207639,57.65825135,-3.329127262,100,Accepted,
a08a95d8-997a-43f0-badd-440bc4fcef7a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Bridge of Allan, Stirling, UK",NS7939497817,56.15781708,-3.942035058,1,Accepted,
9ff61749-30d8-4146-9c9e-f6ff53d6c376,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,dg34nf,NX818955,55.23947504,-3.859165033,100,Accepted,
9f36599e-5894-4ba7-982b-eb7dec856aa8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ19,55.24896,-1.7656,10000,Unconfirmed,
9dd0a40b-e066-431d-9adb-92bc9232cb5f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Site Name Withheld,SH28,53.33289,-4.62955,10000,Unconfirmed,
9c279d9d-9469-430a-a8a3-4420c72803c2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Dumfries DG13NZ, United Kingdom",NX991849,55.14809095,-3.583397382,100,Accepted,
9a8af63a-10cd-499e-a4d9-6e9d7cf510c8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 1st feeder",D312079,54.90197,-5.95469,100,Accepted,
9a456acf-85d6-4cef-8cc6-f04fbb7328c2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU13,55.60838,-1.76346,10000,Unconfirmed,
99a451e9-110a-4f0c-8bb5-2e93db3e8cb8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Barcaldine PA37 1SL, United Kingdom",NM962411,56.51780318,-5.313175003,100,Accepted,
95c7d8d3-0cae-4019-950c-7d3ab6170875,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"The Farm, Mount Stewart",J55877005,54.5548,-5.59143,10,Accepted,
9572560f-8a16-4485-ac98-c84a796905ca,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY88,55.1591,-2.23696,10000,Unconfirmed,
952175f0-99a4-4444-95e2-5f8d8c1a01e2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 2nd feeder",D313079,54.90194,-5.95313,100,Accepted,
9433f59d-8c87-48f9-932e-f64ca5a98152,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Elrick, Westhill, Aberdeenshire AB32, UK",NJ818063,57.14741026,-2.300819013,100,Accepted,
93a44416-08c2-4258-835b-ee4032fe9c07,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Crocknafirbrague,H381556,54.44795,-7.41266,100,Accepted,
939b6742-b462-49ee-bde0-478cb8e492fb,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Elgin, Elgin, Moray IV30, UK",NJ201633,57.65275678,-3.338982057,100,Accepted,
919ee5a7-1c8a-45f9-b0a8-18ca58d56950,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,clontymullan,H21613606,54.27298,-7.66896,10,Accepted,
8f6f24f1-701a-4f90-a603-ca909923ce0e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 2nd feeder",D313079,54.90194,-5.95313,100,Accepted,
8f38a8ac-e4ef-464b-8df5-7317f4659330,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Doune, Stirling FK16 6AD, UK",NN721010,56.18449898,-4.060933193,100,Accepted,
8ed07d17-959d-43f2-97b3-d353f934bf25,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Banchory AB31 5HS, United Kingdom",NO702955,57.04977882,-2.491258314,100,Accepted,
8ea70224-f3e9-4ab9-80f3-9e244a6d021f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Gartmore,NS533985,56.15663672,-4.362218569,100,Accepted,
8e2b200d-a611-4b0a-ad03-9d722db4a137,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"High Salterns, Seaview",SZ6291,50.71977,-1.11601,1000,Accepted,
8d168e8b-3d4e-4722-bc36-cfdbdde69900,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"The Meadows, Milltimber AB13 0JT, United Kingdom",NJ860023,57.11162133,-2.231175933,100,Accepted,
8c7b005f-ab9a-4e80-a6c9-db7c1657c8c8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kingswells AB15 8SS, United Kingdom",NJ837046,57.13220883,-2.269304311,100,Accepted,
8b6e969c-c964-4183-b2e6-e2ff0df5efd6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Cottage wood,D23562776,55.08181,-6.06588,10,Accepted,
8971bb85-d513-4c5e-ac6a-49af45fb758d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenstaughey Road,D06964270,55.2198,-6.32005,10,Accepted,
89664570-edf9-4d53-8ca7-90dc460bf2c7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Denlethen Wood, Laurencekirk",NO701707,56.82696773,-2.489976692,100,Accepted,
8715a1a0-f026-4ff7-b17d-c51c08acae64,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ28,55.1587,-1.60918,10000,Unconfirmed,
86f64bd4-804d-4b1e-9a6c-91b3fcc60f43,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Shore Road/Lamlash Hill jtn,NS0331,55.53753,-5.1156,1000,Unconfirmed,
85d99bea-bb43-4270-b240-8b532723675e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Brotherfield AB15 8SS,NJ829047,57.13307816,-2.282528364,100,Accepted,
842ad7b6-33d0-4fd4-bc5c-4b65dbea61f4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Banchory, Aberdeenshire AB31 6DR, UK",NO797964,57.05838068,-2.334725605,100,Accepted,
84251a88-fa88-48a2-82b3-22404fa758a8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 1st feeder",D312079,54.90197,-5.95469,100,Accepted,
8410ff3e-536b-4d04-9c8c-d86654e2d9d6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU03,55.60858,-1.92219,10000,Unconfirmed,
83f71618-e82b-4b84-b267-df57853dcb92,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Mount Stewart,J544705,54.55968,-5.61318,100,Accepted,
82ec7b50-6a01-49cd-9485-29ad725450b7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 2nd feeder",D313079,54.90194,-5.95313,100,Accepted,
82984f57-c02d-4238-b519-33ab05ffa1fb,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Ab51 0xz,NJ774140,57.21639045,-2.374241506,100,Accepted,
823e830c-aa51-45e9-a6d2-23d4e9983890,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Lumphanan, United Kingdom",NJ585044,57.1288275,-2.685595261,100,Accepted,
808a139b-76a6-46a5-b198-9739e539d2f2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX663635,54.94812488,-4.087756764,100,Accepted,
802b6b57-50cd-4a40-bb81-35280eba3d56,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"AB53 4NP, United Kingdom",NJ701566,57.5986639,-2.500309964,100,Accepted,
801fb416-276e-4a2f-b54c-f67faea40fa2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenarm estate,D30511418,54.95814,-5.9633,50,Accepted,
80131d26-3128-4bcc-b084-bd3b7b71479d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 2nd feeder",D313079,54.90194,-5.95313,100,Accepted,
7f8c3104-82a9-4142-a4a2-800b1bebee69,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
7f3e157c-0252-482c-81cb-7ad5690b3c6c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,DG8 6JT,NX405652,54.95580783,-4.491184564,100,Accepted,
7e66043d-c30c-4e6f-b413-568d770e584f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Derrylin,H281271,54.19257,-7.56949,100,Accepted,
7dffb400-4170-4a08-8fa5-840212251767,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenarm estate,D29991291,54.94689,-5.97193,50,Accepted,
7dde1791-0d65-4b4f-ba07-14454889ec83,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Strathtay, United Kingdom",NN887518,56.64488566,-3.815207346,100,Accepted,
7dcb8b8d-4779-4748-a133-aa07af79edbd,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,DG8 6JT,NX404654,54.95757159,-4.492856013,100,Accepted,
7cb2b88c-79ac-413c-b670-e54d0ea5d315,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,DG11 1DJ,NY113750,55.06148122,-3.388924631,100,Accepted,
7ca6168c-0300-4fda-8050-d5cef822bdda,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 1st feeder",D312079,54.90197,-5.95469,100,Accepted,
7829bc2d-c443-4b64-bc17-b1d53a28a088,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Cullow,NO385611,56.73762288,-3.005434926,100,Accepted,
76cf40c1-876c-4d61-8378-5001c5c20704,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Site Name Withheld,SH58,53.34197,-4.17942,10000,Unconfirmed,
7579f0dd-a5d7-4f0c-8990-64b5d824bcc7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ27,55.06884,-1.61006,10000,Unconfirmed,
74dfed13-9698-4d65-9eea-2af62068b36a,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Mabie Forest (Road End), Dumfries, Dumfries and Galloway DG2, UK",NX957707,55.01982154,-3.631526668,100,Accepted,
7322f9f4-e1e5-4fe6-8909-1901eabefe96,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Dollar FK14 7LD, United Kingdom",NO013070,56.24533642,-3.592883803,100,Accepted,
71470268-cfa3-4a8d-bc71-8ae32645d75f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Denlethen Wood, Laurencekirk",NO701707,56.82696773,-2.489976692,100,Accepted,
713841e4-4bff-4ca2-8a9d-04a794e9a403,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Site Name Withheld,SH58,53.34197,-4.17942,10000,Unconfirmed,
6ff09c76-e4c2-46d6-b380-cff1329f11dd,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Dumfries, Dumfries and Galloway DG2 8HP, UK",NX957707,55.01982154,-3.631526668,100,Accepted,
6fb62cbb-d51d-4c53-a653-18e76c738efc,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU03,55.60858,-1.92219,10000,Unconfirmed,
6d8f0543-a3d3-42db-8928-520f129f431d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Site Name Withheld,SH58,53.34197,-4.17942,10000,Unconfirmed,
6d2cbe15-8715-47fc-aa18-ee7e1f31d03e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Ballycastle forest,D11063984,55.19322,-6.25678,10,Accepted,
6d2c423a-98bf-4d5b-815f-0cc1233a57e7,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Blairadam forrest,  near keltybridgeKelty, Perth and Kinross KY4 0JG, UK",NT136954,56.14353109,-3.390674164,100,Accepted,
6c4f94d4-1391-4732-b453-1df69b22e511,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NX117608,54.90627551,-4.937512877,100,Accepted,
6c04f38b-566d-4050-8288-50e3235ec25d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ28,55.1587,-1.60918,10000,Unconfirmed,
6bdb3bfc-112e-4d95-a52c-769ebac16274,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU03,55.60858,-1.92219,10000,Unconfirmed,
6789dff8-2036-4ec8-b8a5-0067d6f56613,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Denlethen Wood, Laurencekirk",NO701707,56.82696773,-2.489976692,100,Accepted,
67869ad2-c547-4fd7-ac9e-9f9cd467918e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"at Burnside Road, Pitlochry, Pitlochry, Perth and Kinross PH16, UK",NN938580,56.70175037,-3.734632213,100,Accepted,
6780494d-6c4c-4b1c-8833-9cae680a75d4,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 2nd feeder",D313079,54.90194,-5.95313,100,Accepted,
677eab3d-057b-4b12-a26e-e0ad238e12ea,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Lorton Bridge Cottage,NY15232563,54.6187,-3.3142,20,Accepted,
676a2ddc-8df3-4072-b85b-9f3bf85d3a93,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Dollar, Perth and Kinross FK14 7JZ, UK",NN943044,56.22047954,-3.704762075,100,Accepted,
664f6099-67ad-4666-ae7e-dfa05744a638,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 2nd feeder",D313079,54.90194,-5.95313,100,Accepted,
6648d29f-8a9a-4543-9469-700f85c0c9e1,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 1st feeder",D312079,54.90197,-5.95469,100,Accepted,
65813616-e60f-43b3-b539-377b6654d716,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NZ05,54.88972,-1.92358,10000,Unconfirmed,
6401cfb3-b6a8-482c-9b3a-86badb80e645,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Thornhill, Dumfries and Galloway DG3 4NG, UK",NX817955,55.23945107,-3.860737004,100,Accepted,
63f521a3-c801-45b2-9a27-3b2a3002eba9,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Site Name Withheld,SH58,53.34197,-4.17942,10000,Unconfirmed,
63d233c1-a82e-4192-a0c0-9f7d8edd9e18,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenarm estate,D30021201,54.93882,-5.97189,50,Accepted,
634ddd14-9633-441a-bc16-ad7c93ae57b2,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Pitlochry, Pitlochry, Perth and Kinross PH16, UK",NN936585,56.70619516,-3.738104272,100,Accepted,
62e9afa3-2ebd-4bcc-b55f-c283ee073b3c,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Ky13 8ty,NO117025,56.20696057,-3.423604145,100,Accepted,
6158d95b-8070-4559-8d9c-8dbb5648a0bd,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NY86,54.97938,-2.2359,10000,Unconfirmed,
61053e76-8af3-4d45-94be-c95d7b2c857e,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Newburgh AB41 6FG, United Kingdom",NK001259,57.32385645,-1.998339239,100,Accepted,
5fee797d-b7bd-4ba1-a108-f0a68be9053d,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenarm estate,D30331419,54.958309,-5.966158,50,Accepted,
5f7e171b-94c4-4b78-a1d9-62edc4ae93fd,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Feystown Road, Cairncastle 1st feeder",D312079,54.90197,-5.95469,100,Accepted,
5e904537-a1bd-4374-be0b-9d3cf6ba076b,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Shaw Cottage, Tundergarth, Lockerbie, United Kingdom",NY172809,55.11551005,-3.298282277,100,Accepted,
5ddeb197-5e69-4d3f-b58c-91b08060ca72,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SD30G,53.51938,-3.01198,2000,Accepted,
5c3f546e-339f-4a41-ba68-cb1a71c51daa,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SD30D,53.55507,-3.04302,2000,Accepted,
5c36cd8c-32f1-4ef0-acb2-e34dfc46feec,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,SD20Y,53.5548,-3.07321,2000,Accepted,
5b0d8cfa-960b-4fdb-8e4b-ef7fba2a34d6,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Brechin DD9 6SW, United Kingdom",NO572577,56.70916767,-2.699181697,100,Accepted,
5a5f559d-cc39-4fcb-8ba7-bea410539ed0,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Kintore AB51 0XZ, United Kingdom",NJ774140,57.21639045,-2.374241506,100,Accepted,
5928093e-2d7b-4f4b-a571-4bbb69091a0f,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Killadeas,H201544,54.4382,-7.69021,100,Accepted,
58df23ab-1d0a-4330-aa6a-afa5b64387ef,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Glenarm estate,NW45746858,54.94689,-5.97193,50,Accepted,
564df430-6eef-4d61-92f7-9d9c35094e37,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Greenfield, Invergarry, Highland PH35 4HR, UK",NH206023,57.07687372,-4.960120083,100,Accepted,
56379464-f9a7-415e-8d35-1145fe9515e8,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,Alverstone Mead,SZ579852,50.66405,-1.18143,100,Accepted,
562c4ba4-dec7-42d4-a7ef-7482c5fe8d20,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,,NU03,55.60858,-1.92219,10000,Unconfirmed,
561cab25-af57-4950-a9ef-4d3b10041269,Sciurus vulgaris,,Eurasian Red Squirrel,NBNSYS0000005108,species,present,2015,"Galashiels, Scottish Borders TD1 3LN, UK",NT404352,55.60675392,-2.946144729,100,Accepted,
